"REPORT_NUMBER","SUPPLEMENTAL_NUMBER","IYEAR","LOCAL_DATETIME","OPERATOR_ID","NAME","PIPE_FAC_NAME","ON_OFF_SHORE","ONSHORE_STATE_ABBREVIATION","ONSHORE_CITY_NAME","ONSHORE_COUNTY_NAME","LOCATION_LATITUDE","LOCATION_LONGITUDE","LOCATION_TYPE","INCIDENT_AREA_TYPE","INCIDENT_AREA_SUBTYPE","DEPTH_OF_COVER","SYSTEM_PART_INVOLVED","COULD_BE_HCA","COMMODITY_REACHED_HCA","CAUSE","CAUSE_DETAILS","COMMODITY_RELEASED_TYPE","COMMODITY_SUBTYPE","COMMODITY_DETAILS","UNINTENTIONAL_RELEASE_BBLS","INTENTIONAL_RELEASE_BBLS","RECOVERED_BBLS","PIPE_DIAMETER","PIPE_WALL_THICKNESS","PIPE_SMYS","PIPE_SPECIFICATION","INSTALLATION_YEAR","MATERIAL_INVOLVED","MATERIAL_DETAILS","RELEASE_TYPE","IGNITE_IND","EXPLODE_IND","SHUTDOWN_DUE_ACCIDENT_IND","SHUTDOWN_DATETIME","STILL_SHUTDOWN_IND","RESTART_DATETIME","NUM_PUB_EVACUATED","INJURY_IND","NUM_EMP_INJURIES","NUM_CONTR_INJURIES","NUM_ER_INJURIES","NUM_WORKER_INJURIES","NUM_GP_INJURIES","INJURE","FATALITY_IND","NUM_EMP_FATALITIES","NUM_CONTR_FATALITIES","NUM_ER_FATALITIES","NUM_WORKER_FATALITIES","NUM_GP_FATALITIES","FATAL","WILDLIFE_IMPACT_IND","FISH_AQUATIC_IMPACT_IND","BIRDS_IMPACT_IND","TERRESTRIAL_IMPACT_IND","SOIL_CONTAMINATION","LONG_TERM_ASSESSMENT","REMEDIATION_IND","SURFACE_WATER_REMED_IND","GROUNDWATER_REMED_IND","SOIL_REMED_IND","VEGETATION_REMED_IND","WILDLIFE_REMED_IND","WATER_CONTAM_IND","OCEAN_SEAWATER_IND","SURFACE_CONTAM_IND","GROUNDWATER_CONTAM_IND","DRINKING_WATER_CONTAM_IND","PRIVATE_WELL_CONTAM_IND","PUBLIC_WATER_CONTAM_IND","EST_COST_OPER_PAID","EST_COST_GAS_RELEASED","EST_COST_PROP_DAMAGE","EST_COST_EMERGENCY","EST_COST_ENVIRONMENTAL","EST_COST_OTHER","INCIDENT_IDENTIFIED_DATETIME","ON_SITE_DATETIME","shutdownDTTM","restartDTTM","incidentDTTM","onsiteDTTM","EVACUATION","standardized_shudownDTTM","standardized_restartDTTM","shutdown_duration","response_delay","TOTAL_COST"
20110005,15809,2010,"12/12/10 9:35",10012,"NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","MCPHERSON STATION","ONSHORE","KS","MCPHERSON","MCPHERSON COUNTY",38.34136,-97.66619,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.48,0,0.12,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","YES","12/12/10 9:42","NO","12/12/10 10:56",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,62,500,2000,200,0,"12/12/10 9:35","12/12/10 9:35",1292118120,1292122560,1292117700,1292117700,"NO",1292118120,1292122560,1.23333333333333,0,2762
20110011,17289,2010,"12/11/10 15:30",1845,"BUCKEYE PARTNERS, LP","TAYLOR TERMINAL OPERATIONS (BTTDB)","ONSHORE","MI","TAYLOR","WAYNE",42.1514,-83.163,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29,0,29,-1,"-1","-1","MISSING","1958","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,0,1096,6255,2163,"12/11/10 15:30","12/11/10 15:30",NA,NA,1292052600,1292052600,"NO",0,0,0,0,9514
20110009,22196,2010,"12/9/10 12:15",4805,"EXPLORER PIPELINE CO","PORT ARTHUR TANK FARM","ONSHORE","TX","PORT ARTHUR","JEFFERSON",29.90087416,-94.00565624,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","YES","YES","CORROSION FAILURE","EXTERNAL CORROSION","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",2,0,2,-1,"-1","-1","MISSING","1971","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,25,570000,5000,0,0,"12/9/10 12:15","12/9/10 12:15",NA,NA,1291868100,1291868100,"NO",0,0,0,0,575025
20100298,17548,2010,"12/9/10 11:50",395,"AMOCO OIL CO","WOOD RIVER PUMP STATION","ONSHORE","IL","WOOD RIVER","MADISON",38.848525,-90.084617,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.23,0,0.23,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,50,250,150,3000,0,"12/9/10 11:50","12/9/10 11:50",NA,NA,1291866600,1291866600,"NO",0,0,0,0,3450
20100300,33947,2010,"12/6/10 23:29",31618,"ENTERPRISE PRODUCTS OPERATING LLC","GAINES STATION","ONSHORE","TX","SEMINOLE","GAINES",32.775943,-102.959437,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","OTHER HVL","Y-GRADE",1,1.6,0,-1,"-1","-1","MISSING","2007","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","12/6/10 23:29","NO","12/14/2010 8:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,50,1000,0,0,0,"12/6/10 23:29","12/6/10 23:29",1291649340,1292284800,1291649340,1291649340,"NO",1291649340,1292284800,176.516666666667,0,1050
20100313,15481,2010,"12/5/10 13:00",10012,"NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","ONSHORE","IA","NORTH ENGLISH","IOWA",41.51718,-92.00372,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDERGROUND","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","ANHYDROUS AMMONIA","ANHYDROUS AMMONIA",0.98,0,0,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","YES","12/5/10 13:15","NO","12/7/10 11:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,66,0,0,1800,0,"12/5/10 14:00","12/6/10 8:00",1291526100,1291690800,1291528800,1291593600,"NO",1291526100,1291690800,45.75,18,1866
20100316,18092,2010,"12/4/10 10:30",18718,"SUNOCO PIPELINE L.P.","KILGORE 10","ONSHORE","TX","LIVINGSTON","POLK",30.81167,-94.76787,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","24","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",75,0,30,10.75,"0.25","35000","GRADE B","1932","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","12/4/10 10:40","NO","12/4/10 21:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,3825,21778,28546,101191,0,"12/4/10 10:30","12/4/10 12:00",1291430400,1291467600,1291429800,1291435200,"NO",1291430400,1291467600,10.3333333333333,1.5,155340
20100271,16319,2010,"12/1/10 16:00",32109,"ONEOK NGL PIPELINE LP","10484/MB1 ARBUCKLE DELIVERY","ONSHORE","TX","MONT BELVIEU","CHAMBERS",29.85635,-94.90781,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",83,579,0,-1,"-1","-1","MISSING","2010","MATERIAL OTHER THAN CARBON STEEL","SPIRAL WOUND GASKET","OTHER","NO","NO","YES","12/1/10 16:01","NO","12/2/10 13:30",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,30862,55000,25000,0,18000,"12/1/10 16:00","12/1/10 16:00",1291190460,1291267800,1291190400,1291190400,"NO",1291190460,1291267800,21.4833333333333,0,128862
20100307,18570,2010,"12/1/10 9:00",11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP","LINE 5","ONSHORE","MI","NORTH BRANCH","LAPEER",43.26707,-83.25139,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.24,0,0.24,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,50,0,10000,0,"12/1/10 9:00","12/1/10 9:00",NA,NA,1291165200,1291165200,"NO",0,0,0,0,10050
20100310,17827,2010,"11/29/2010 3:10",31555,"KINDER MORGAN CO2 CO. LP","KATZ METER STATION","ONSHORE","TX","KNOX CITY","STONEWALL",33.38649,-100.01332,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)",26,0,0,-1,"-1","-1","MISSING","2010","MATERIAL OTHER THAN CARBON STEEL","TEFLON","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,14,204,200,0,0,"11/29/2010 3:30","11/29/2010 6:00",NA,NA,1290972600,1290981600,"NO",0,0,0,2.5,418
20100269,18929,2010,"11/28/2010 10:00",31610,"BP WEST COAST PRODUCTS L.L.C.","EAST HYNES","ONSHORE","CA","LONG BEACH","LOS ANGELES",33.863186,-118.163396,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.24,0,0.24,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","YES","11/28/2010 10:00","NO","11/30/2010 12:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,1000,1000,0,0,"11/28/2010 10:00","11/28/2010 10:00",1290909600,1291089600,1290909600,1290909600,"NO",1290909600,1291089600,50,0,2000
20100312,15808,2010,"11/27/2010 15:00",10012,"NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","ONSHORE","IA","MILLERSBURG","IOWA",41.60865,-92.13573,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDERGROUND","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","MATERIAL FAILURE OF PIPE OR WELD","DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","ANHYDROUS AMMONIA","ANHYDROUS AMMONIA",2.3,0,0,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","YES","11/27/2010 15:15","NO","12/2/10 8:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,160,27700,0,3150,0,"11/27/2010 17:00","11/28/2010 14:30",1290842100,1291248000,1290848400,1290925800,"NO",1290842100,1291248000,112.75,21.5,31010
20100306,17742,2010,"11/23/2010 16:35",3445,"DIXIE PIPELINE","DIXIE PIPELINE","ONSHORE","TX","MONT BELVIEU","CHAMBERS",29.84931,-94.89759,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",3,0,0,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,270,1000,0,0,0,"11/23/2010 16:35","11/23/2010 16:35",NA,NA,1290501300,1290501300,"NO",0,0,0,0,1270
20100309,17396,2010,"11/23/2010 6:00",2731,"CHEVRON PIPE LINE CO","SIGNA STATION","ONSHORE","CA","TAFT","MISSING",35.119174,-119.378251,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","UNDERGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.76,0,0.76,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","YES","11/23/2010 6:00","NO","12/23/2010 0:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,65,5000,0,0,0,"11/23/2010 6:00","11/23/2010 6:00",1290463200,1293033600,1290463200,1290463200,"NO",1290463200,1293033600,714,0,5065
20100267,18137,2010,"11/22/2010 9:00",9175,"JAYHAWK PIPELINE LLC","SUBLETEE STATION","ONSHORE","KS","SUBLETTE","HASKELL",37.4175,-100.7953,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.35,0,0.19,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","OVERFILL OR OVERFLOW","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,25,350,180,500,0,"11/22/2010 9:00","11/22/2010 9:55",NA,NA,1290387600,1290390900,"NO",0,0,0,0.916666666666667,1055
20100299,18173,2010,"11/15/2010 18:20",12105,"MAGELLAN AMMONIA PIPELINE, L.P.","WEST LEG ANHYDROUS AMMONIA SYSTEM","ONSHORE","IA","EARLY","SAC",42.5325,-95.1332,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","MATERIAL FAILURE OF PIPE OR WELD","DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","ANHYDROUS AMMONIA","ANHYDROUS AMMONIA",8.62,0,0,6.625,"0.156","46000","API5L X46","1968","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","11/15/2010 18:20","NO","11/17/2010 15:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","NO",NA,"NO",500,650,25000,10000,31281,0,"11/15/2010 18:20","11/16/2010 9:30",1289816400,1289977200,1289816400,1289871000,"NO",1289816400,1289977200,44.6666666666667,15.1666666666667,67431
20100285,17698,2010,"11/12/10 15:00",18718,"SUNOCO PIPELINE L.P.","ENID STATION","ONSHORE","OK","ENID","GARFIELD",36.41936,-97.84852,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","INCORRECT OPERATION","VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.48,0,0,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","OTHER","NO","NO","YES","11/12/10 15:00","NO","11/12/10 19:47",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,40,5035,2293,0,0,"11/12/10 15:00","11/12/10 15:00",1289545200,1289562420,1289545200,1289545200,"NO",1289545200,1289562420,4.78333333333333,0,7368
20100274,17495,2010,"11/9/10 8:45",31174,"SHELL PIPELINE CO., L.P.","CARSON DISTRIBUTION FACILITY","ONSHORE","CA","CARSON","LOS ANGELES",33.7963,-118.2347,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",17,0,12,-1,"-1","-1","MISSING","1993","MATERIAL OTHER THAN CARBON STEEL","PUMP MECHANICAL SEAL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,530,0,3000,1000,4000,"11/9/10 8:46","11/9/10 8:46",NA,NA,1289263560,1289263560,"NO",0,0,0,0,8530
20100288,19282,2010,"11/9/10 7:19",31476,"SEMGROUP LP","CUNNINGHAM 12","ONSHORE","KS","HAVEN","RENO COUNTY",37.89533,-97.88435,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","96","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",95,0,90,12.75,"0.25","35000","GRADE B","1954","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","11/9/10 7:22","NO","11/9/10 9:03",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","NO",NA,"NO",26500,450,10000,5000,50000,0,"11/9/10 7:19","11/9/10 8:00",1289258520,1289264580,1289258340,1289260800,"NO",1289258520,1289264580,1.68333333333333,0.683333333333333,91950
20100268,15838,2010,"11/4/10 12:10",18092,"SFPP, LP","LS 108","ONSHORE","CA","POMONA","LOS ANGELES",34.058206,-117.763553,"PIPELINE RIGHT-OF-WAY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","GASOLINE (NON-ETHANOL)","GASOLINE (NON-ETHANOL)",2.5,0,2.5,-1,"-1","-1","MISSING","1979","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","11/4/10 12:15","NO","11/4/10 17:43",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","YES","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,292,550,31813,32309,0,"11/4/10 12:43","11/4/10 12:43",1288844100,1288863780,1288845780,1288845780,"NO",1288844100,1288863780,5.46666666666667,0,64964
20100246,15612,2010,"11/1/10 14:55",32109,"ONEOK NGL PIPELINE LP","STERLING 1 INDEX 10177","ONSHORE","TX","WHITEWRIGHT","FANNIN",33.54657,-96.36906,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","54","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","CORROSION FAILURE","EXTERNAL CORROSION","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",241,0,0,8.625,"0.188","46000","0.72","1981","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","11/1/10 16:25","NO","11/6/10 9:30",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,6358,244000,0,0,0,"11/1/10 14:55","11/1/10 15:30",1288599900,1289007000,1288594500,1288596600,"NO",1288599900,1289007000,113.083333333333,0.583333333333333,250358
20100250,17954,2010,"11/1/10 9:40",32147,"MARATHON PIPE LINE LLC","CREAL SPRINGS-MARTINSVILLE 26-10 PRODUCTS","ONSHORE","IL","CREAL SPRINGS","WILLIAMSON",37.644112,-88.877277,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","ABOVEGROUND","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.83,0,0.83,-1,"-1","-1","MISSING","UNKNOWN","MISSING","MISSING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,90,1500,400,0,0,"11/1/10 9:50","11/1/10 12:04",NA,NA,1288576200,1288584240,"NO",0,0,0,2.23333333333333,1990
