REPORT_NUMBER,SUPPLEMENTAL_NUMBER,IYEAR,LOCAL_DATETIME,OPERATOR_ID,NAME,PIPE_FAC_NAME,ON_OFF_SHORE,ONSHORE_STATE_ABBREVIATION,ONSHORE_CITY_NAME,ONSHORE_COUNTY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,LOCATION_TYPE,INCIDENT_AREA_TYPE,INCIDENT_AREA_SUBTYPE,DEPTH_OF_COVER,SYSTEM_PART_INVOLVED,COULD_BE_HCA,COMMODITY_REACHED_HCA,CAUSE,CAUSE_DETAILS,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,PIPE_DIAMETER,PIPE_WALL_THICKNESS,PIPE_SMYS,PIPE_SPECIFICATION,INSTALLATION_YEAR,MATERIAL_INVOLVED,MATERIAL_DETAILS,RELEASE_TYPE,IGNITE_IND,EXPLODE_IND,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_DATETIME,STILL_SHUTDOWN_IND,RESTART_DATETIME,NUM_PUB_EVACUATED,INJURY_IND,NUM_EMP_INJURIES,NUM_CONTR_INJURIES,NUM_ER_INJURIES,NUM_WORKER_INJURIES,NUM_GP_INJURIES,INJURE,FATALITY_IND,NUM_EMP_FATALITIES,NUM_CONTR_FATALITIES,NUM_ER_FATALITIES,NUM_WORKER_FATALITIES,NUM_GP_FATALITIES,FATAL,WILDLIFE_IMPACT_IND,FISH_AQUATIC_IMPACT_IND,BIRDS_IMPACT_IND,TERRESTRIAL_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SURFACE_WATER_REMED_IND,GROUNDWATER_REMED_IND,SOIL_REMED_IND,VEGETATION_REMED_IND,WILDLIFE_REMED_IND,WATER_CONTAM_IND,OCEAN_SEAWATER_IND,SURFACE_CONTAM_IND,GROUNDWATER_CONTAM_IND,DRINKING_WATER_CONTAM_IND,PRIVATE_WELL_CONTAM_IND,PUBLIC_WATER_CONTAM_IND,EST_COST_OPER_PAID,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,INCIDENT_IDENTIFIED_DATETIME,ON_SITE_DATETIME
20120077,17435,2012,2/19/2012 18:00,22610,"""""""""""""""""""""""""""""""""""""""""""""""""MAGELLAN PIPELINE COMPANY, LP""""""""""""""""""""""""""""""""""""""""""""""""",NEWPORT STATION,ONSHORE,MN,NEWPORT,WASHINGTON,44.87601,-92.99642,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,YES,NATURAL FORCE DAMAGE,TEMPERATURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.24,0,0.24,NA,,,,,,,LEAK,NO,NO,,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,10,400,6000,4900,0,2/19/2012 18:00,2/19/2012 18:00
20120074,17600,2012,2/18/2012 5:30,22442,WEST TEXAS GULF PIPELINE CO,BLUM STATION,ONSHORE,TX,BLUM,HILL,32.1532,-97.3751,"""""""""""""""""""""""""""""""""""""""""""""""""ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY""""""""""""""""""""""""""""""""""""""""""""""""",ABOVEGROUND,OTHER,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,NO,NO,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,CRUDE OIL,,,2,0,1.5,NA,,,,1952,MATERIAL OTHER THAN CARBON STEEL,CONCRETE CONTAINMENT UNDER SCRAPER TRAP,OVERFILL OR OVERFLOW,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,YES,YES,,YES,,,YES,,YES,,NA,NA,NA,0,50,0,22457,0,0,2/18/2012 5:30,2/18/2012 7:45
20120081,16991,2012,2/17/2012 14:45,11169,"""""""""""""""""""""""""""""""""""""""""""""""""ENBRIDGE ENERGY, LIMITED PARTNERSHIP""""""""""""""""""""""""""""""""""""""""""""""""",LINE 6A MP 461,ONSHORE,IN,DYER,LAKE,41.49806,-87.51722,PIPELINE RIGHT-OF-WAY,UNDERGROUND,EXPOSED DUE TO EXCAVATION,120,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,CRUDE OIL,,,0.01,0,0.01,34,0.312,52000,API 5L,1968,CARBON STEEL,,OTHER,NO,NO,YES,2/17/2012 15:00,,2/18/2012 20:41,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,NO,NO,NO,,,,,,NO,,,,NA,NA,NA,5000,0,0,53360,0,0,2/17/2012 14:45,2/17/2012 14:45
20120084,16506,2012,2/17/2012 12:10,99043,PETROLEUM FUEL AND TERMINAL COMPANY,PETROLEUM FUEL & TERMINAL CO.,ONSHORE,MD,BALTIMORE,,39.27126,-76.56328,PIPELINE RIGHT-OF-WAY,UNDERGROUND,EXPOSED DUE TO EXCAVATION,90,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,CORROSION FAILURE,EXTERNAL CORROSION,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"""""""""""""""""""""""""""""""""""""""""""""""""DIESEL, FUEL OIL, KEROSENE, JET FUEL""""""""""""""""""""""""""""""""""""""""""""""""",,5,NA,5,12,0.33,3500,API 5L GRADE B,1955,CARBON STEEL,,LEAK,NO,NO,YES,2/17/2012 12:15,,3/1/12 12:00,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,NO,,,,,,NO,,,,NA,NA,NA,0,0,0,0,0,0,2/17/2012 12:10,2/17/2012 12:10
20120086,32913,2012,2/16/2012 4:45,26041,"""""""""""""""""""""""""""""""""""""""""""""""""KINDER MORGAN LIQUID TERMINALS, LLC""""""""""""""""""""""""""""""""""""""""""""""""",PASADENA TERMINAL,ONSHORE,TX,PASADENA,HARRIS,29.73093,-95.20397,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,UNDER SOIL,UNKNOWN,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,YES,YES,CORROSION FAILURE,EXTERNAL CORROSION,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,1,0,1,NA,,,,UNKNOWN,CARBON STEEL,,LEAK,NO,NO,YES,2/16/2012 4:45,,2/20/2012 9:00,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,NO,NO,NO,,,,,,NO,,,,NA,NA,NA,0,3,4000,0,6000,0,2/16/2012 16:15,2/16/2012 16:20
20120073,19902,2012,2/16/2012 1:04,11169,"""""""""""""""""""""""""""""""""""""""""""""""""ENBRIDGE ENERGY, LIMITED PARTNERSHIP""""""""""""""""""""""""""""""""""""""""""""""""",LINE 14,ONSHORE,WI,WALWORTH,WALWORTH,42.53889,-88.63417,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,INSIDE A BUILDING,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,YES,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,CRUDE OIL,,,5,0,5,NA,,,,2012,MATERIAL OTHER THAN CARBON STEEL,SILICON CARBIDE,LEAK,NO,NO,YES,2/16/2012 1:10,,2/16/2012 8:00,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,NO,NO,NO,,,,,,NO,,,,NA,NA,NA,0,184,2370,39742,1364,0,2/16/2012 1:04,2/16/2012 2:20
20120060,18126,2012,2/15/2012 18:45,2552,COLONIAL PIPELINE CO,COLONIAL/LINDEN JUNCTION,ONSHORE,NJ,AVENEL,MIDDLESEX,40.57729,-74.25051,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE,,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,YES,YES,NATURAL FORCE DAMAGE,TEMPERATURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"""""""""""""""""""""""""""""""""""""""""""""""""DIESEL, FUEL OIL, KEROSENE, JET FUEL""""""""""""""""""""""""""""""""""""""""""""""""",,5.4,0,5.4,NA,,,,2009,MATERIAL OTHER THAN CARBON STEEL,COPPER,LEAK,NO,NO,NO,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,NO,,,,,,NO,,,,NA,NA,NA,0,1000,100,30000,30000,0,,
20120079,18635,2012,2/15/2012 14:15,11169,"""""""""""""""""""""""""""""""""""""""""""""""""ENBRIDGE ENERGY, LIMITED PARTNERSHIP""""""""""""""""""""""""""""""""""""""""""""""""",EELP LINE 5,ONSHORE,MI,STERLING,ARENAC,44.05727,-84.108636,PIPELINE RIGHT-OF-WAY,UNDERGROUND,UNDER SOIL,48,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",NO,NO,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),CRUDE OIL,,,20,0,20,30,0.281,52000,API 5L X52,1953,CARBON STEEL,,LEAK,NO,NO,YES,2/15/2012 14:24,,2/17/2012 7:00,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,YES,YES,,YES,YES,,,YES,,,YES,NA,NA,NA,0,2000,50000,120000,128000,0,2/15/2012 14:15,2/15/2012 14:15
20120082,17643,2012,2/15/2012 13:58,4805,EXPLORER PIPELINE CO,CONROE PUMP STATION,ONSHORE,TX,CONROE,MONTGOMERY,30.26630836,-95.35229159,"""""""""""""""""""""""""""""""""""""""""""""""""ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY""""""""""""""""""""""""""""""""""""""""""""""""",ABOVEGROUND,TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,14,0,14,NA,,,,2002,MATERIAL OTHER THAN CARBON STEEL,O-RING,OTHER,NO,NO,YES,2/16/2012 13:58,,2/16/2012 17:51,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,YES,,YES,YES,,,NO,,,,NA,NA,NA,0,1600,1000,50000,849000,0,2/15/2012 13:58,2/15/2012 15:50
20120048,18316,2012,2/15/2012 9:15,2170,CENEX PIPELINE LLC,LAUREL STATION,ONSHORE,MT,N/A,YELLOWSTONE,45.65804642,-108.7596488,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.35,0,0,NA,,,,,,,LEAK,NO,NO,,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,30,480,0,100,0,,
20120083,17889,2012,2/15/2012 8:45,31684,CONOCOPHILLIPS,WESTLAKE REFINERY,ONSHORE,LA,WESTLAKE,CALCASIEU,30.239319,-93.268658,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"""""""""""""""""""""""""""""""""""""""""""""""""TANK, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,CORROSION FAILURE,INTERNAL CORROSION,CRUDE OIL,,,0.83,0,0.83,NA,,,,1970,CARBON STEEL,,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,NO,,,,,,NO,,,,NA,NA,NA,0,50,825000,0,0,0,2/15/2012 8:45,2/15/2012 8:50
20120078,17983,2012,2/15/2012 8:00,22855,"""""""""""""""""""""""""""""""""""""""""""""""""KOCH PIPELINE COMPANY, L.P.""""""""""""""""""""""""""""""""""""""""""""""""",VIOLA TO FHR EAST,ONSHORE,TX,CORPUS CHRISTI,NUECES,27.83146,-97.51851,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,CRUDE OIL,,,1.2,0,1.1,NA,,,,,,,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,100,1000,5000,10350,0,2/15/2012 8:00,2/15/2012 8:30
20120066,16666,2012,2/14/2012 13:20,30829,ENTERPRISE CRUDE PIPELINE LLC,,ONSHORE,OK,,,34.94212,-98.16142,PIPELINE RIGHT-OF-WAY,UNDERGROUND,UNDER SOIL,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",NO,NO,CORROSION FAILURE,INTERNAL CORROSION,CRUDE OIL,,,100,NA,0,NA,,,,,CARBON STEEL,,LEAK,NO,NO,,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,10000,0,20000,45000,0,,
20120069,16486,2012,2/13/2012 15:15,4906,EXXONMOBIL PIPELINE CO,LOCAP TO ANCHORAGE TANK FARM,ONSHORE,LA,NEAREST CITY ST. JAMES,ST. JAMES,30.01612,-90.865628,PIPELINE RIGHT-OF-WAY,UNDERGROUND,,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,INCORRECT OPERATION,OTHER INCORRECT OPERATION,CRUDE OIL,,,0.45,0,0.45,NA,,,,,,,OTHER,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,0,0,1000,2000,0,2/13/2012 15:15,2/13/2012 15:15
20120068,17880,2012,2/12/12 5:31,31684,CONOCOPHILLIPS,WICHITA NORTH TERMINAL,ONSHORE,KS,WICHITA,SEDGWICK,37.761233,-97.307172,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,YES,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.48,0,0,NA,,,,,,,LEAK,NO,NO,,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,75,10000,0,0,1500,2/12/12 5:31,2/12/12 5:31
20120065,17681,2012,2/9/12 14:15,18718,SUNOCO PIPELINE L.P.,STATION 8A,ONSHORE,TX,WHITE OAK,GREGG,32.51846,-94.84417,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,YES,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,CRUDE OIL,,,0.35,0,0,NA,,,,,,,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,34,0,2000,0,0,2/9/12 14:15,2/9/12 14:15
20120063,18866,2012,2/7/12 11:30,1845,"""""""""""""""""""""""""""""""""""""""""""""""""BUCKEYE PARTNERS, LP""""""""""""""""""""""""""""""""""""""""""""""""",LIMA STATION,ONSHORE,OH,LIMA,ALLEN,40.696043,-84.126666,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"""""""""""""""""""""""""""""""""""""""""""""""""TANK, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",,,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,YES,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.6,0,0.6,NA,,,,1986,MATERIAL OTHER THAN CARBON STEEL,PVC DRAIN PIPING LEADING TO THE SUMP,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,NO,,,,,,NO,,,,NA,NA,NA,0,0,40500,43000,12500,0,2/7/12 11:30,2/7/12 11:30
20120064,17702,2012,2/7/12 8:00,26085,"""""""""""""""""""""""""""""""""""""""""""""""""PLAINS MARKETING, L.P.""""""""""""""""""""""""""""""""""""""""""""""""",LONG BEACH PUMP STATION,ONSHORE,CA,LONG BEACH,LOS ANGELES,33.764,-118.228,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,YES,YES,CORROSION FAILURE,EXTERNAL CORROSION,CRUDE OIL,,,0.5,0,0.5,NA,,,,,,,LEAK,NO,NO,NO,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,50,20000,5000,0,0,2/7/12 8:00,2/7/12 11:00
20120061,17943,2012,2/6/12 21:55,30829,ENTERPRISE CRUDE PIPELINE LLC,CUSHING WEST,ONSHORE,OK,CUSHING,PAYNE,35.951559,-96.75914,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"""""""""""""""""""""""""""""""""""""""""""""""""TANK, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",NO,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,CRUDE OIL,,,32,NA,30,NA,,,,,CARBON STEEL,,OTHER,NO,NO,NO,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,YES,,,YES,,,NO,,,,NA,NA,NA,0,200,0,0,17096,0,2/7/12 23:30,2/7/12 23:40
20120062,18808,2012,2/6/12 14:09,1845,"""""""""""""""""""""""""""""""""""""""""""""""""BUCKEYE PARTNERS, LP""""""""""""""""""""""""""""""""""""""""""""""""",HAMMOND TERMINAL,ONSHORE,IN,HAMMOND,LAKE,41.6076,-87.4667,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,YES,YES,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.24,0,0.24,NA,,,,,,,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,0,19230,6000,0,1998,2/6/12 14:09,2/6/12 14:09
20120067,18127,2012,2/6/12 11:00,2552,COLONIAL PIPELINE CO,COLONIAL/HEBERT STATION,ONSHORE,TX,BEAUMONT,JEFFERSON,29.97501,-94.05586,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,UNDER SOIL,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"""""""""""""""""""""""""""""""""""""""""""""""""DIESEL, FUEL OIL, KEROSENE, JET FUEL""""""""""""""""""""""""""""""""""""""""""""""""",,0.33,0,0.33,NA,,,,,,,LEAK,NO,NO,NO,,,,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,40,19500,0,19000,0,,
20120058,17072,2012,2/3/12 20:12,31957,KINDER MORGAN WINK PIPELINE LP,MONAHANS TRUCK RACK,ONSHORE,TX,MONAHANS,WARD,31.47285,-102.89311,PIPELINE RIGHT-OF-WAY,UNDERGROUND,IN UNDERGROUND ENCLOSED SPACE (E.G. VAULT),18,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE PIPELINE, INCLUDING VALVE SITES""""""""""""""""""""""""""""""""""""""""""""""""",NO,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,CRUDE OIL,,,26,0,20,NA,,,,1999,CARBON STEEL,,LEAK,NO,NO,YES,2/3/12 20:12,,2/5/12 19:00,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,YES,YES,,,YES,,,NO,,,,NA,NA,NA,5000,2600,2000,26000,10000,12000,2/3/12 20:12,2/3/12 20:12
20120056,18583,2012,2/1/12 18:30,4906,EXXONMOBIL PIPELINE CO,MT BELVIEU UNDERGROUND STORAGE,ONSHORE,TX,MT BELVIEU,CHAMBERS,29.84722,-94.90222,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,ONSHORE EQUIPMENT AND PIPING ASSOCIATED WITH BELOWGROUND STORAGE,YES,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,0.16,0,0,NA,,,,,,,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,,,,,,,,,,,,,NO,,,,NA,NA,NA,0,50,1500,0,0,0,2/1/12 18:30,2/1/12 18:30
20120055,17615,2012,1/30/2012 9:00,22442,WEST TEXAS GULF PIPELINE CO,BLUM STATION,ONSHORE,TX,BLIM,HILL,31.15279,-97.37467,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE,,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,CRUDE OIL,,,70,0,70,NA,,,,1952,MATERIAL OTHER THAN CARBON STEEL,BUNA O-RING,LEAK,NO,NO,NO,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,NO,,,,,,NO,,,,NA,NA,NA,0,0,181,0,0,0,1/30/2012 9:00,1/30/2012 9:00
20120052,17434,2012,1/28/2012 9:15,22610,"""""""""""""""""""""""""""""""""""""""""""""""""MAGELLAN PIPELINE COMPANY, LP""""""""""""""""""""""""""""""""""""""""""""""""",KANSAS CITY TERMINAL,ONSHORE,KS,KANSAS CITY,WYANDOTTE,39.136219,-94.601051,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"""""""""""""""""""""""""""""""""""""""""""""""""TANK, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,NATURAL FORCE DAMAGE,TEMPERATURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"""""""""""""""""""""""""""""""""""""""""""""""""DIESEL, FUEL OIL, KEROSENE, JET FUEL""""""""""""""""""""""""""""""""""""""""""""""""",,262,0,242,NA,,,,2007,MATERIAL OTHER THAN CARBON STEEL,STAINLESS STEEL WIRE HELIX ENCASED HOSE,LEAK,NO,NO,YES,1/28/2012 9:38,,1/29/2013 9:40,NA,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,NO,YES,,,YES,,,NO,,,,NA,NA,NA,0,36000,5000,5000,132748,0,1/28/2012 9:38,1/28/2012 10:30
20120053,17336,2012,1/27/2012 8:43,15156,SINCLAIR TRANSPORTATION COMPANY,PATHFINDER STATION,ONSHORE,WY,CASPER,NATRONA,42.854803,-106.41171,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"""""""""""""""""""""""""""""""""""""""""""""""""TANK, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",,,"""""""""""""""""""""""""""""""""""""""""""""""""ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES""""""""""""""""""""""""""""""""""""""""""""""""",YES,YES,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,CRUDE OIL,,,440,0,245,NA,,,,2008,CARBON STEEL,,OTHER,NO,NO,,,,,0,NO,NA,NA,NA,NA,NA,0,NO,NA,NA,NA,NA,NA,0,NO,,,,YES,YES,YES,,,YES,,,NO,,,,NA,NA,NA,0,17550,15000,5000,87610,0,1/27/2012 8:43,1/27/2012 8:55
